id,url,base_personality,life_tendency,female_feature,male_feature,love_tendency
6,https://unkoi.com/article/animal_koala6/,"温厚で優しい性格の平和主義者です。
話し方や動作もおっとりしていて、いるだけで柔らかな空気が流れるような癒やし系タイプといえます。
いつもニコニコしていますが、内心警戒心が強く、本音を言えるくらいに心を許すまで時間がかかります。それに加え、争い事を好まない性格で必要以上に周りに気をつかいます。
相手の意見に何でも合わせるため、時には八方美人と思われてしまうこともあります。
ただ、基本的には生まれ持った気品があり、知性がにじみ出ているため、周りからは「何でも知っていそう」と頼りにされることが多いです。
感性が豊かで美的センスや直感力に優れており、美しいものや心に響いたものを大切にするロマンチストでもあります。","準備を万全に整えてから動くしっかり者タイプで、行動したからには結果を出す、という人生を力強く生きていく傾向があります。
高い分析力と現実的な思考を持って、コツコツと目標を達成していきます。
あまり目立つのは好きではなく、人知れず計画を進めていくため、評価されるまでには少し時間がかかるかもしれません。しかし、着実に成果を上げ、年を重ねるごとに安定した地位を築いていきます。
また、調和を重んじる性格で良好な人脈を築く能力に長けているため、生涯を通じて人間関係は円満ですが、いかに自分の強い警戒心をコントロールし、他人と心を通わせられるかによって人生の充実度も変わってきます。","穏やかで調和を愛する円満な性格です。
物腰が柔らかく、控えめながらも特別な品を感じさせる、まさに大和撫子な女性。その姿に憧れる異性は少なくありません。
争い事を見たくない思いが強く、自分が身を引くことでうまくまとめたいと考えるタイプのため、家族であっても気をつかってしまうことも。
自分の気持ちを伝えるのが怖いため、いろいろと気をまわして気苦労が多いのが悩みのタネといえます。
一方で美的センスに優れていて、洗練されたおしゃれを楽しむ人でもあります。
ただ、感受性が豊かなぶん、付き合うほどに本音が見えて神経質な面が目立ってきます。","気品を漂わせるフランクな人です。
気さくな雰囲気でとても親しみやすく、人から頼まれると嫌といえない人情に厚いタイプ。
また、高い教養を備えているのが外見からもにじみ出ており、何でもそつなくこなす要領の良い人でもあります。
知的で落ち着きのある大人の男性というイメージが強い一方、負けず嫌いな一面やこだわりが強い一面があり、筋が通らないことに対しては断固反対することも。
自分の中に美学があり、それを貫き通すために自分を厳しく律するストイックな部分も併せ持っています。","映画やドラマのような恋に憧れるロマンチストです。
一方で現実的な思考を持っているため、浮き足立った恋愛はせず、真面目にパートナーに向き合い、誠実な恋愛を営む傾向があります。
優しく穏やかなうえ気配りが上手な人ですので、異性からはモテます。
しかし、相手の気持ちを尊重するため、自分の気持ちを伝えるのが苦手で、どうしても受け身になりがち。そのため、チャンスを逃したり、断り切れずに好きではない人と付き合ったりすることもあります。
ただ、お付き合いが始まると、相手の気持ちを大切にしながら、着実に信頼関係を築いていきます。常に相手を喜ばせることを考え、明るく楽しいお付き合いになります。"
1,https://unkoi.com/article/animal_elephant1/,"冷静で慎重な性格の持ち主です。
成功に向けて最短距離で辿り着けるよう、入念に用意をしておきます。そして、いざ進める時は真面目に計画通りに進め、周りからの信頼も厚いです。リーダー役として周りからは重宝され、人を引っ張っていく立場になることが多いです。
また、人気者のゾウは、地道な努力が得意なタイプでもあります。何をするにも正面から向き合い、目標達成に励みます。高い目標であろうと、どんなに険しい道のりであろうと、気にすることはありません。困難も物ともせず、突き進んでいくのです。
さらに、世話好きで奉仕精神が強いところがあるため、頼られると断れません。人のために少々自分が損をしてでも奉仕をするところがあります。","自分らしい人生を追求します。
人に流されたり合わせたりすることなく、自分にしかできない生き方を求めるのです。それでいて孤立することもありません。
周りのこともしっかりと気にかけ、必要な時には協力し合うこともできます。いざという時には助けの手も差し伸べられ、周りのおかげでうまく成功を引き寄せられます。そのため、周りに対してきちんと感謝を示し、必要ならば奉仕します。
人生の目標を掲げると、それに必要なものを1つ1つコツコツと準備していきます。そして、着実に足元を固めながら成功を目指していくのです。","芯が強く自立しています。人に頼るのが苦手で、何でも自分1人で解決させようとします。
一方、人から頼られることは多いです。しっかり者で頼り甲斐があり、周りは安心して大事なことも任せられます。
ベタベタとした付き合いは嫌がり、束縛や干渉されることなく、常に自立して生きようとします。自分のやりたいことは何を言われようと貫きます。そのぶん、人のことも尊重し、少々のことで口を出すこともありません。
とてもさっぱりとした付き合い方をするため、ドライに見られることもあるものの、温かい一面もあります。","高い知性と自立心を備えています。
何をするにも自分で考え、自分で行動し、人に頼ることはありません。人に媚びたり甘えたりすることは決してなく、人と比べることもありません。
常に自分らしく生き、完璧なまでに自分の目標に向けて真っ直ぐに進んでいきます。
人付き合いは多くはなく、1人を好んで自ら人の輪を外れるところもあります。それでも、きちんと周りへの感謝の気持ちを持っていて、必要な時にはさっと手を差し伸べます。
心身共にどっしりと構えていて、少々の問題や困難にも動じず、冷静に解決させられます。","普段は落ち着いているものの、好きな人ができると確実に振り向かせようとする傾向があります。
相手が好むタイプや喜ぶことなどを徹底的にリサーチし、うまく近づいていきます。駆け引きもうまく取り入れ、相手の心をしっかりと掴もうとします。
たとえ振られても、相手についてのリサーチを深めて何度でもアプローチします。この人こそと決めたら、なかなか諦めることができません。
そして、ご縁が繋がると、とても一途で真面目な恋をします。決して相手を裏切ることはありませんし、一緒にいる時はとことん尽くして喜ばせようとします。時に相手が重く感じることさえあるほど、真剣に愛するのです。
結婚前提の恋を望み、早い段階で結婚の話を持ち出すことが多いです。"
2,https://unkoi.com/article/animal_elephant2/,"冷静沈着な性格で観察眼が鋭い人です。
常にリスクがないか、先を読みながら動くことができ、どんな場面でも冷静です。そのため、大きな失敗を避けながらうまく成功へと辿り着けます。
真面目で愛情深く、正義感の強いところもあります。曲がったことが嫌いですし、何かにつけ怠ける人も苦手です。
面倒見が良く、頼られると親身になって手を差し伸べます。周りからは頼り甲斐があると見られ、人から相談を受けることが多いはず。
また、目標に対してコツコツと努力を重ねられます。1つの道を究めて、プロフェッショナルになることもできる人です。
一途で誠実な性格がどんな場面にも表れ、周りから信頼されています。","時間をかけて取り組んだ、努力が報われていく人生を送ります。
地道な努力が苦にならず、長期的な目標もじっくりと取り組んでいきます。そして、最後には周りも驚くような粘り強さで成功させるのです。
大器晩成型で、晩年にはいろんな目標を叶えて幸せを手にしているはずです。
また、常に自分の人生を向上させていきたいという思いを強く持っています。まさに生涯努力する人生といえます。
あれもこれもと追い求めるというより、1つの道をひたすら追求していきます。その道において成功することが、人生の目標となるのです。","真面目で堅実なタイプです。
人に流されたり媚びたりすることはありません。プライドが高く、芯をしっかりと持っていて、自分らしく生きることを重視します。
真面目で努力家で向上心が強く、常に努力を重ねて自分を高めようとします。実力を磨き実績を蓄え、自然と周りからの信頼と尊敬を得られます。
人付き合いにおいては、謙虚で穏やかに向き合えるため周りからも好感を持たれているはずです。
子供のように無邪気なところもありますが、無謀な行動をすることはなく、あくまで頭の中で楽しむだけでしょう。","裏表がなくとても誠実なタイプです。
誰に対しても正直で真っ直ぐに向き合えるため、信頼は厚いです。周りからも頼もしく見られ、注目を集めやすいです。
自然とリーダー的立場に抜擢されることが多く、どんな場でも中心となって周りを引っ張っていきます。
自分なりの目標を常に掲げていて、それを追い求めて努力を重ねることに喜びを見出します。粘り強く取り組み、唐突に成果を上げて周りをあっと驚かせることも。
自分を磨いたり、人生をより良いものにしたりするため、弛まぬ努力を重ねられる人です。","異性からとてもモテるタイプです。異性に好まれる華やかな雰囲気があり、アプローチされることが多いはずです。
ですが、デリケートなゾウ自身はとても一途で、見た目や条件に惑わされたり遊びの恋をしたりすることはありません。
相手の内面まで深く理解し、信頼を築いてから、恋に踏み切ります。そして、心から愛せる人と一途に恋を深めていくのです。
一度恋が実ると、相手のために心から尽くします。深い愛情を注ぎ、誠実に付き合っていける人です。決して裏切ることなどなく、たった1人を愛し続けます。
それゆえに、失恋を引きずりやすく、いつまでも同じ人を愛し続けることもあります。生涯1人の人を愛し続けるということもあり得るでしょう。"
3,https://unkoi.com/article/animal_elephant3/,"とても素直で愛嬌がある性格の持ち主です。
誰とでも分け隔てなく付き合います。あっけらかんとして豪快さもあるので、とても爽やかな印象を周囲に与えます。
また、人生において努力が一番大事、と思っているタイプで、何事にも手を抜くことなく一生懸命に向き合います。頑張り屋なぶん、挫折に誰よりも弱く、なかなか立ち直れません。
さらに、自分は自分、他人は他人と割り切るのが苦手なため、他人に対しても自分と同じような対応を求めてしまうところがあり、時に衝突を呼びます。
コツコツ頑張る力はピカイチで、1つのことに対する集中力は並外れていますが、マルチタスクが苦手なところがあります。","どんなことでも一度決めたら最後までやり抜こうとする性質を強く持って、人生でも大いに活かされます。
それは強い責任感と努力の成し得る技なのですが、周囲はそこに気づかず「あの人は最初から何でもできる人」と思い込まれることが多くあります。
また、リーダーとなるゾウ自身も自分のレベルが高いことに気づきにくいところがあります。そのため、周囲に対しても自分と同じような行動を求めてしまい、反発を受けることも。
自分の素晴らしさを認めると同時に、自分は自分、他人は他人とハッキリ割り切ることを心がけていくと揉め事もなく、頑張りがきちんと賞賛されるようになります。","いわゆる姉御肌のしっかりとした芯を持った人です。
そのため、時折驚くほどの頑固さも発揮しますが、基本的にはフットワークが軽く、行動力に溢れており、仕事はもちろん、休みの日でもあちこち動き回っているタイプです。
グループの中でも自分らしさを発揮し、周囲を自分のペースに巻き込んでいくのを得意としています。奉仕精神が強く、自分が何かをすることで他人が喜ぶ姿を見るのも大好きです。
どんどん行動に移す積極性と、他人に対する優しさはすぐに周囲にも認められ、信頼されるようになります。","いつでも真面目で一生懸命な人です。
多少抜けているところもありますが、普段が自分に厳しすぎるくらいの努力家だからこそ、むしろ魅力的に映ります。足りない部分を補うかのように、ひたむきに頑張り続ける姿は周囲からの賞賛も呼びます。
ただし、それを他人に対して求めると面倒な人と思われ、人間関係がギクシャクする元になります。自分には厳しくても、他人には少し鷹揚になると、周囲とうまくやることができるようになり、自分だけでは成し得ないような大きな目標を達成することもできます。","恋愛においても自分の気持ちをストレートに伝える人です。
直感で恋をするタイプなので、一目惚れもありますが、普段から接している人との間にもふとした瞬間にピンときて、そのまま恋に落ちることもあります。
そして好きになったら自分から積極的にアプローチを開始します。あれこれ駆け引きすることなく、まさに直球で好意を伝え、自分をアピールしていくので恋愛成就度は高めです。
ただし、決して恋愛至上主義というわけではなく、他とのバランスも大事にします。そのため、交際が始まってもその情熱は変わらないし、楽しい時間を過ごすために心を砕くことは忘れませんが、それだけに恋にのめり込むことはありません。"
4,https://unkoi.com/article/animal_elephant4/,"情に厚く仲間想いの性格の持ち主です。温和な雰囲気と上品な色気が溢れ、周囲からの好感度は高めです。
どんな局面においても粘り強く努力し続ける力を持っており、多少のことには動じません。たとえ失敗してもさっと切り替えて次へと進むドライな部分もあります。
他人に対しては細やかな心配りができ、ガツガツしたところもありませんが、親しい人や身内に対しては意外とワガママを見せることも。
冷静に先行きを見通す力はあるのですが、駆け引きや根回しは苦手で、人を動かす立場よりも自分が1人でサクサク動くほうを得意とします。
しかし、決して自分勝手ではなく、約束などはしっかり守る誠実さを持っているので、周囲からの信頼は厚いタイプです。","温和な雰囲気の内側に並外れた根気強さと忍耐力を兼ね備え、人生において大いに発揮されます。
そして、人から認められたい、人の役に立ちたいという気持ちを強く持っていることから、自分のためよりも他人のためにあれこれ頑張りすぎてしまうことがあります。きちんと約束を守り、努力を怠らない姿勢は、それだけで周囲からの信頼を得られています。
もっともっとと焦りすぎず、ゆったり構えていくことが大事です。いつでも人よりも頑張っているのですから、少しだけ力を抜いて、息切れせずに進めるようにすると幸せを感じやすい日々が訪れます。","見目麗しく色気もあるのに、快活でサバサバしていて他人に媚びない人です。そのさっぱりした性格やサバサバキビキビした姿は同性からの憧れも集めます。
どんなことにも思い切ってチャレンジしていき、たとえ失敗したとしてもあまりクヨクヨしません。悩む時間があったら次のやり方を試すべし、とばかりに切り替え、さっと立ち直っていきます。そのため、最終的な成功率は高め。
天才肌というよりは努力型ですが、持ち前の根気や忍耐力、そしてパワフルな行動力でどんな状況も切り抜けていきます。","礼儀正しく品の良さがにじみ出ている人です。
他人に対する気配りが上手で、責任感もあり、約束もしっかり守る完璧主義でもあります。しかし、忍耐力や持続力はやや不足気味なので、時間がかかることは苦手です。スピーディに成功を決めていきます。
また、多少のことでは動じない雰囲気を醸し出し、頼りがいを感じさせます。そして、見た目は男らしいのに、ガツガツしたところがない無害な感じや、内面のデリケートさや優しさが時折顔を出しているという、そのギャップに異性からの人気も高めです。","情熱的に燃え上がる恋愛よりも、時間をかけて育んでいく温かな恋愛を好みます。そのため、知人から友人、そして恋人へとステップアップしていくことが多く、じっくりとお互いを知り、信頼関係と共に愛情を育んでいきます。
人を寄せ付けないクールな雰囲気を持っているために、最初はやや近づきがたいのですが、深く知り合っていけばその優しさや気配りがだんだんと見えてくるタイプです。
お付き合いではさりげない気配りが奏功し、上手に相手をエスコートしていくことが多いです。恋愛にどっぷりのめり込まず、仕事や友人関係などもバランスを取っていきたいので、心地良い距離感のある関係を好みます。"
1,https://unkoi.com/article/animal_sheep1/,"上品でおっとりとした性格です。自分を飾ることなく、いつも周りを思いやれる愛情深い人です。
人と打ち解けるのも得意で、誰とでもすぐに仲良くなれます。穏やかな雰囲気があり、人を惹きつける魅力があります。話しかけやすいため、周りから相談されることも多いはずです。
案外プライドが高いところがあり、ふわっとした雰囲気をしていても、相手から下に見られるのは嫌がります。一方、協調性のないひつじ自身も周りの人たちに偏見を持つことはなく、年下であっても尊重します。
また、自分なりの理想をしっかりと掲げていて、情熱を持って追い求めています。向上心が強くあり、常により良い環境や条件を求める傾向があります。","協調性のないひつじは胸の内に大きな野心を秘めて、人生をかけて大きな夢や目標を追い求めていきます。
ただし、その夢や目標については周りの人に話すことはありません。密かに追いかけて、こっそりと成功を掴もうとします。プライドが高いため、失敗を知られるのが嫌なのです。
一方で、同じ目標を追い求める仲間ができると、良きライバルとして切磋琢磨し合います。そして、そのライバルとなる人と一緒に成功を目指していくうち、1人では決して得られないような成功を掴み取れることも。
競争意識を持つことで、人並み以上の力を発揮して人生をより良い方向へ導いていくことができます。","柔和な雰囲気と芯の強さを併せ持っています。
自尊心が強いところがあり、こうと決めたら決して譲りません。理想が高く、生涯かけて自分の理想を追い求めていきます。
妥協することはなく、自分の決めた道をひたすら突き進んでいくのです。それでいて暴走することはなく、きちんと周りの声にも耳を傾けられる人でもあります。
人思いで温かい一面を持ち、相手を思いやりながら接することができます。
人の気持ちを汲み取りつつ、自分の意見をしっかりと伝えるのが得意です。交渉事や相手を思い通りに動かしたい場面で、うまく立ち回ることができます。","人付き合いの才能に恵まれています。人の心を読み取ったり、相手に寄り添ったりするのが得意です。
親しみやすく包容力に溢れていて、多くの人から慕われています。男性の協調性のないひつじ自身も人と触れ合うのが好きで、常に誰かと交流しています。人のために世話を焼くのも厭いません。
周りから耳寄りな情報を得られたり、人脈を紹介してもらえたりと、人付き合いを自分に活かすこともできます。
人から頼られるものの、自分からはなかなか頼れないため、心を許して何でも話せる相手を見つけておくと良いでしょう。","安心感や温かさを抱かせる雰囲気があり、異性は警戒心なく近づいてくるため、出会いには困らない恋愛傾向となります。
異性の友達も多く、そのうちの1人が恋人になる可能性が高いです。誰とでも親しい雰囲気で話せるため、相手に誤解を与えたり、周りから勘違いされたりすることがあります。
ですが、本当に好きな人にはかえって積極的に近づけません。本命には好意に気づいてもらいにくいところがあります。
一度恋が始まれば、穏やかで癒やしの空気を作り出します。相手は一緒にいるだけで心が癒やされ、安らぎをもらえるはずです。派手さはないものの、心落ち着く恋ができそうです。
しっかりと信頼を築けるため、結婚を意識し合うようになるのは早いといえます。"
2,https://unkoi.com/article/animal_sheep2/,"人に尽くすことを好む、心穏やかな性格の持ち主です。誰かに頼られたり、人の役に立ったりすることに喜びを見出します。
とても慎重なところがあり、何をするにも勢いで動くことはありません。周りの意見を聞いたり、しっかりと下調べしたりしてからようやく動きます。
冷静で落ち着きがある一方で、心の中には野心も秘めています。
気分屋なところがあり、意見や気持ちがよく変わることがあります。ただ、それでも人とぶつかることが少ないのは、人当たりの良さゆえでしょう。
周りを思いやる心があり、お人好しなぐらい優しいため、衝突することはありません。たとえ自分が損をしたとしても、人の幸せのために喜んで動ける人です。","慎重で安全な人生を送る傾向があります。
冒険は苦手で、必ず失敗のないよう綿密に準備を整えたり情報収集したりしてから行います。リスクは何としても避けようとするはずです。
そのため、目標達成までに大きな時間がかかったり、準備している間にライバルに先を越されたりといったこともあります。チャンスは多々あれど、それを掴み取れる機会はわずかになりそうです。
それでも、失敗や困難は徹底して避けられるため、安定した人生となるのは確かです。大きな浮き沈みはなく、着実に人生を良い方向へと導くことができます。","柔和で優しい性格です。
誰もとうまくやっていきたいという思いがあり、親切で思いやり深いです。人と衝突するぐらいなら、自分が折れてでもうまくやっていこうとします。
とても誠実で誰に対しても真面目に向き合うため、信頼されます。
何をするにもリスクをとことん避けて、安全安心な道を選ぶ傾向があります。冒険したり勢いで動いたりすることは決してありません。
友達がたくさんいて、人からのお誘いが多く、人付き合いは盛んな人です。ただ、本人は1人で過ごしたいと思うこともあります。","常に周りのことを考えて動ける人です。
冷静に判断し、最もリスクが少なく安全な道を選んで動きます。少しでも懸念事項があれば、周りに相談したり慎重に調べたりします。
決して大胆な行動を取ることはないため、周りからの信頼感は抜群です。
また、気分によって考えや気持ちが変わることがあります。ただ、行動はあくまで慎重ですから、周りを振り回すようなことはありません。
ぐいぐいと引っ張っていくリーダータイプではありませんが、ご意見番のような名アドバイザーとして頼りにされています。","恋愛においては受け身で奥手です。どんなに好きな相手でも、自分から積極的にアプローチすることはありません。
友達としてなら自然と仲良くなれるものの、片思いのまま終わってしまうこともしばしば。恋をするチャンスは多々あっても、結ばれるまでにはハードルが高いといえます。
また、好きな相手とは時間をかけて恋を深めていきます。次第に相手が待ちきれなくなってアプローチし、お付き合いに発展するという傾向があります。
交際が始まったら、一途で誠実な恋をします。決して裏切ることはありませんし、反対に相手にも裏切りを許しません。
将来まで考えたお付き合いを望むため、家庭的で真面目な異性を好みます。"
3,https://unkoi.com/article/animal_sheep3/,"誰に対してもオープンで社交的で素直な性格の持ち主です。
柔軟性が高いために物覚えも早く、いろんなことを器用にこなします。ただし、慎重派でもあるので他人に後れを取ることもしばしばです。
新しい環境に溶け込むのが早いですが、寂しがり屋で誰かといたい性質から周囲に左右されやすいところがあります。馴染むためには個性も不要と考えているため、あまり本音を発しません。
そして、自分が置かれている状況を冷静に見極める力を持っています。必要に応じて計算高い一面を発揮できる駆け引き上手で、自分が常に有利な立場でいられるように、味方だと感じた相手は褒めて褒めて自分側に取り込んでいきます。","孤立を恐れることから、無意識に自分の本音を押し込めて過ごそうとする傾向が見られます。
しかしながら柔軟性が高く、いろんなことを器用にこなせる性質を持っているからこそ、自分が思っているよりも周囲からその力を認められ、必要な存在として見られています。
環境に対する順応性が高いということは、逆をいえばあまり良くない環境にも染まりやすいということです。だからこそ、思い切って自分が持つ本音や個性的な考え、アイデアを伝えていきましょう。そのほうが生きやすい人生環境を整えることができます。","気づかい上手で優しく、友達が多いタイプです。
寂しがり屋で甘えん坊なところが魅力でもありますが、そのぶん良くない相手にも依存したり、染まったりしやすいところがあります。そのため、側にいる人によって環境や気持ちがジェットコースターのように変わっていきやすいところも。
ただし、本来はかなり芯が強く精神力もあるので、開き直ってしまえば、どっかり腰を据えて向き合い、最終的には望む結果を手にできます。学ぶことが好きで順応性も高いので、それを活かしていけばどんなところでも成果を上げやすいです。","優しくて内気で、いつもどこか恥ずかしげな部分が魅力的に映るタイプです。
思慮深く、何でも人よりも慎重になるため、何かと出遅れることはありますが、そのぶん何かを始めたら根気強く、粘り強く向き合う力を持っています。器用なので、その遅れを取り戻すことも案外得意です。
そして、その慎重さから人を見る見抜く目や、冷静な状況判断も得意です。そのため、自分の味方を見つけることや、自分にとって一番有利な状況を手にすることもお手の物です。地道に努力を重ね、自分で自分の人生を切り開く強さにも溢れています。","恋愛に対してはかなり慎重で真面目な考え方を持っています。
快活で明るく元気、そしてサービス精神も旺盛で異性からはモテモテです。好意を抱かれることが多く、恋のチャンスには事欠きません。
男女問わず楽しい時間を過ごしたいと思っており、それを実践していくことから周囲からはやっかみもあって、その人となりを誤解されがちです。しかし、恋愛となると石橋を叩き割るくらいの慎重さで、相手をしっかり見極めてからやっと交際に至ります。
お付き合いが始まれば、とにかく一緒にいたがります。寂しがり屋でやや束縛気味になることもありますが、根本的には楽しいことが大好き。愛する人を喜ばせることにひたすらに心を砕き、一途な愛を貫きます。"
4,https://unkoi.com/article/animal_sheep4/,"社交的な性格で、周囲と穏やかな関係を築いていくタイプです。
物腰が柔らかで上品さが漂っており、その立ち居振る舞いから頭の良さも感じられます。実際に博識で話し上手、かつ常に和を尊ぶタイプですから、いつも周囲には人が集まっています。そして、そのために、その影では幅広いジャンルに及ぶ情報収集といった努力を欠かしません。
才能豊かなうえに負けず嫌いのため、努力を重ねて常に完璧を目指します。しかし、頑なな頑固さはなく、柔軟な考え方も備えているのが魅力です。
どんな時の常識的で完璧に見えますが、実は思い通りにならないとイライラしたり、周囲に気をつかったりする人情味溢れる一面も持ち合わせています。","才能に溢れ、人生を通して学ぶことに力を入れていく傾向が見られます。
幅広いジャンルに興味を示し、まんべんなく情報を仕入れていくことができるので、常に面白い話題を持っており、気づけば話題の中心になっています。柔らかな物腰が気品を感じさせ、誰のことも包み込むような穏やかな微笑みに自然と人が集まってきます。
常に何事もそつなくこなしているために、うまくいかないことがあるとわかりやすくイライラします。その状況を作らないためには、1つのことに執着しないことです。「これくらいいや」と次に目をやるくらいにしていると穏やかな人生を送れます。","母性も色気も併せ持った魅力的な印象を放つ人です。甘く柔らかい雰囲気ですが、中身はかなりの現実主義でそのギャップに驚かされます。
助け合いの気持ちが強く、困っている人を見ると迷わず手を差し伸べますが、母性が強く出すぎるとおせっかいが過ぎて相手を困らせてしまうこともあります。
常にその場の空気が和やかであることを望むので、和を乱す人は嫌いだし、自分自身も上手に空気を読んで合わせていきます。常にアンテナを立て、多くの情報を収集しており、会話上手なうえ、的確な判断力も持っています。","愛嬌と気配りを欠かさない、いわゆる「優男」です。正確は意外に地味で堅実、現実的であり、常に地道な努力を欠かさない人です。
世の中の流れに置いていかれないように情報収集を欠かさないので、何でも知っている人という印象を周囲に与えます。そして、その情報収集中に自分の興味を引くことを見つけ、それに対して一生懸命に取り組みます。
さらに、やる気が好奇心にかなり左右されるタイプです。興味を失うのも早いので、長期的に取り組むのは苦手ですが、それでも負けず嫌いな面が奏功して頑張り続けることが多いです。","恋愛に関しては受け身で奥手なタイプです。燃え上がる恋愛よりも、時間をかけてお互いへの理解と愛を深めていくことを望みます。
いきなり一目惚れなどはあまりなく、身近で接している人への好印象から次第に好意へと変わっていくことが多いので、好きになるまでに時間がかかります。お付き合いのきっかけも相手からの働きかけのケースが多いです。
実際に付き合い始めると、少々嫌なことや納得いかないことがあったとしても、じっくり辛抱強く向き合うことができるので、1つの恋愛が長くなりやすい傾向があります。穏やかで安心できる関係を着実に築くことに注力するので、長いお付き合い期間を経てそのまま結婚に至ることも珍しくありません。"
5,https://unkoi.com/article/animal_sheep5/,"礼儀正しく大らかな性格の癒やし系タイプです。穏やかな人柄ですが、それでいて内面は知的で賢く、頭の回転が速いというギャップが特徴。
観察力も鋭く、物事の本質や状況を瞬時に理解し、「今自分が何をすべきか」の最適解をすぐに導き出すことができます。
思考も柔軟で、偏見や常識にとらわれずにフラットに考えられるので、奇抜かつ有効な策を思いつくのが得意です。そのため、おっとりしていると思ったらズバリと鋭い発言をして周囲を驚かせることが多々あります。
また、好奇心が旺盛で、一見インドアに見えて実はいろんなところに飛び出していくほどアクティブな気質を持っています。人当たりも良く、優しさと気配りで多くの信頼を集め、人に愛され囲まれていることが多いです。","他人と関わりながら人生を豊かにしていく運の持ち主です。
親しみやすさが滲み出ているような穏やかな顔立ちで、どんな場所でも不思議とすぐに馴染むことができます。「愛されキャラ」と言われることも多く、生涯を通じて多くの人に囲まれます。
また、マイペースに見えてフットワークが軽く、興味関心が湧いたものに果敢に挑むため、自分で自分の道を築き、可能性を広げることができます。
さらに、意外と計画性と粘りがあるのが、チャレンジ精神旺盛なひつじの特徴といえます。そのため、一度定めた目標や夢は最後には叶えている、というケースが多いです。","知的で物腰柔らかな人です。
自分の意見を積極的に主張することはあまりありませんが、謙虚ながらも自分の中に大事な核を持っているタイプです。そのため、普段は穏やかですが、やると決めたことはどんなに大変でもやり遂げる芯の強さがあります。
また、人の役に立ちたいという思いが強く、誰かの喜ぶ顔を見るためなら自分の時間や労力を犠牲にしてでも尽くそうとする献身的なところもあります。
この一面が恋愛に現れると、だんだんと一方的に相手に尽くす形になり、知らず知らずのうちに疲弊することも。対等な関係を意識することで恋愛が安定します。","和を重んじる向上心の高い人です。
夢や目標に向かってどんなに辛くてもひたむきに頑張る努力家タイプ。他人に頼ることなく、自分の力でやり遂げようと無理をするところがあります。
そんな男性のチャレンジ精神旺盛なひつじですが、集団の輪から外れることは嫌いで、孤立することに強い不安を感じます。しかし、べったり執着するのではなく、お互いのプライバシーには踏み込まずに一定の距離を保つ器用さがあります。
また、うまく周囲と調和を取りつつも、みんなを自然と自分のやりたいほうへ誘導する駆け引きが上手です。","親しみのある和やかさで男女ともに異性からモテる傾向が見られます。
普段は自己主張をあまりしないおっとりなところがありますが、本気の恋となると一変。積極的にアプローチしたり、ストレートに愛情を伝えたりするなど、情熱的な一面を見せます。
基本的に、自分と同じく温厚で尽くしてくれるタイプが好みで、感情の起伏が激しい人は、たとえ一時的に好きになってもすぐに気持ちが冷めてしまいます。
相手の心が離れていくかもしれない、というハラハラ感が苦手なので、刺激的な恋よりも、思いやりに溢れた穏やかな恋のほうが長続きしやすい傾向があります。
ただ、恋にのめり込みやすい一面があり、相手に自分と同じだけの愛情を返して欲しいと求めるところがあります。寂しさを感じると不安から感情が昂り、爆発してしまうこともあるので注意しましょう。"
